Order ID,Order Date,Product ID,Product Category,Buyer Gender,Buyer Age,Order Location,International Shipping,Sales Price,Shipping Charges,Sales per Unit,Quantity,Total Sales,Rating,Review
123622,2024-06-01,BF1551,Ornaments,Male,22,Dublin,Yes,15,40,55,1,55,5,Great design is one of the major positives of this product.
194732,2023-12-09,BF1544,Other,Female,35,San Antonio,No,9,0,9,1,9,3,Not as expected.
181218,2024-08-27,BF1543,Clothing,Female,28,San Francisco,No,100,0,100,1,100,1,The product had poor quality.
125428,2024-01-16,BF1544,Other,Male,18,Sydney,Yes,9,100,109,1,109,5,The delivery team handled the product with care.
188055,2024-03-21,BF1547,Ornaments,Male,28,Dublin,Yes,32,40,72,5,360,5,Premium quality as usual.
126624,2024-02-22,BF1543,Clothing,Male,19,Detroit,No,100,0,100,1,100,1,The product had poor quality.
164786,2024-09-07,BF1555,Other,Female,25,Memphis,No,23,0,23,1,23,4,The product was affordable here compared to other brands.
191413,2024-07-26,BF1545,Other,Male,28,New Delhi,Yes,10,70,80,1,80,1,There is clear evidence of subpar detailing.
168350,2024-05-13,BF1548,Clothing,Female,29,New Delhi,Yes,65,70,135,1,135,4,Discount deals was greatly appreciated.
189096,2024-06-13,BF1549,Clothing,Female,31,San Antonio,No,130,0,130,1,130,3,The handling was questionable but incurred only minute damages.
125893,2024-01-14,BF1553,Ornaments,Male,30,Detroit,No,50,0,50,2,100,5,The product had excellent quality.
163148,2024-01-24,BF1551,Ornaments,Male,28,Liverpool,Yes,15,40,55,1,55,5,Exquisite craftsmanship here is absolutely appreciated.
195237,2023-12-07,BF1548,Clothing,Female,34,San Francisco,No,65,0,65,5,325,5,Incredible detailing was clearly evident.
164092,2024-05-23,BF1548,Clothing,Male,32,San Antonio,No,65,0,65,1,65,5,The delivery team handled the product with care.
128532,2024-05-28,BF1545,Other,Male,25,Austin,No,10,0,10,3,30,3,Had slight delays but the product was in good shape.
121031,2023-12-11,BF1545,Other,Male,30,San Antonio,No,10,0,10,1,10,4,Incredible detailing was clearly evident.
157093,2024-05-10,BF1548,Clothing,Male,25,Sacramento,No,65,0,65,2,130,4,Great design is one of the major positives of this product.
130029,2024-09-24,BF1543,Clothing,Male,29,Pittsburgh,No,100,0,100,1,100,2,Waste of Money.
128090,2024-07-01,BF1550,Clothing,Female,34,Detroit,No,97,0,97,1,97,5,Lack of delivery delays is greatly appreciated.
182781,2024-09-24,BF1552,Ornaments,Female,35,San Francisco,No,45,0,45,1,45,5,Lack of delivery delays is greatly appreciated.
126034,2024-04-09,BF1548,Clothing,Male,21,Montreal,Yes,65,25,90,1,90,5,Lack of delivery delays is greatly appreciated.
187109,2023-12-14,BF1554,Ornaments,Female,28,New Delhi,Yes,20,70,90,1,90,5,Incredible detailing was clearly evident.
149446,2024-03-10,BF1548,Clothing,Female,35,San Antonio,No,65,0,65,2,130,5,Great design is one of the major positives of this product.
193998,2024-03-14,BF1554,Ornaments,Male,19,Montreal,Yes,20,25,45,4,180,3,The handling was questionable but incurred only minute damages.
127177,2024-08-31,BF1552,Ornaments,Female,27,New Jersey,No,45,0,45,1,45,4,The product had excellent quality.
183597,2024-09-04,BF1548,Clothing,Female,22,New Delhi,Yes,65,70,135,1,135,5,Lack of delivery delays is greatly appreciated.
168390,2024-03-07,BF1544,Other,Male,20,Glasgow,Yes,9,40,49,1,49,5,The product was delivered quickly.
190201,2024-05-21,BF1550,Clothing,Male,20,San Antonio,No,97,0,97,1,97,5,The delivery team handled the product with care.
159528,2024-02-23,BF1543,Clothing,Male,29,Sydney,Yes,100,100,200,4,800,5,Premium quality as usual.
130578,2024-01-08,BF1548,Clothing,Male,28,Memphis,No,65,0,65,1,65,5,The delivery team handled the product with care.
163304,2024-03-29,BF1552,Ornaments,Female,31,Paris,Yes,45,50,95,1,95,5,The Product exhibits good design.
182314,2023-11-07,BF1544,Other,Male,27,San Antonio,No,9,0,9,1,9,3,Average product
175888,2024-08-05,BF1549,Clothing,Male,20,Montreal,Yes,130,25,155,1,155,2,The product is not as advertised.
165004,2024-01-20,BF1548,Clothing,Female,25,Dublin,Yes,65,40,105,1,105,5,Premium quality as usual.
188721,2024-02-10,BF1554,Ornaments,Male,19,Cleveland,No,20,0,20,4,80,1,Careless handling by the delivery team.
147662,2024-03-12,BF1550,Clothing,Female,23,New York,No,97,0,97,3,291,3,It was ok.
181678,2024-02-15,BF1551,Ornaments,Male,33,London,Yes,15,40,55,1,55,4,Discount deals was greatly appreciated.
166996,2024-09-24,BF1550,Clothing,Male,30,Mumbai,Yes,97,70,167,1,167,4,The product was delivered quickly.
133947,2024-04-25,BF1545,Other,Male,27,Las Vegas,No,10,0,10,1,10,5,Exquisite craftsmanship here is absolutely appreciated.
175651,2024-06-22,BF1551,Ornaments,Female,27,Miami,No,15,0,15,1,15,4,The Product exhibits good design.
158068,2024-09-28,BF1549,Clothing,Female,26,Portland,No,130,0,130,1,130,4,Exquisite craftsmanship here is absolutely appreciated.
125932,2024-02-08,BF1551,Ornaments,Female,25,New York,No,15,0,15,1,15,3,Not as expected.
122486,2024-07-18,BF1545,Other,Male,26,Cleveland,No,10,0,10,1,10,4,Lack of delivery delays is greatly appreciated.
181707,2024-10-18,BF1545,Other,Male,22,Memphis,No,10,0,10,1,10,4,Discount deals was greatly appreciated.
143389,2024-08-14,BF1550,Clothing,Male,25,London,Yes,97,40,137,3,411,2,The promotion quality does not match the product
178831,2023-12-05,BF1554,Ornaments,Male,23,New Jersey,No,20,0,20,1,20,1,Careless handling by the delivery team.
121304,2024-05-25,BF1543,Clothing,Male,32,Sacramento,No,100,0,100,1,100,1,The product had an underwhelming design.
149714,2024-04-05,BF1546,Clothing,Male,20,Dublin,Yes,118,40,158,2,316,4,Incredible detailing was clearly evident.
145993,2024-05-14,BF1552,Ornaments,Male,28,Sydney,Yes,45,100,145,2,290,3,Expected much better
176774,2024-05-26,BF1548,Clothing,Female,28,New Jersey,No,65,0,65,1,65,4,The delivery team handled the product with care.
153814,2024-03-17,BF1551,Ornaments,Female,28,Cleveland,No,15,0,15,1,15,3,Nothing too special.
152000,2024-09-16,BF1546,Clothing,Female,33,Liverpool,Yes,118,40,158,1,158,5,Lack of delivery delays is greatly appreciated.
128473,2023-12-24,BF1552,Ornaments,Female,21,Paris,Yes,45,50,95,5,475,1,Clear delays in delivery.
180851,2024-07-27,BF1551,Ornaments,Male,19,Las Vegas,No,15,0,15,1,15,4,Incredible detailing was clearly evident.
170039,2024-05-26,BF1544,Other,Male,29,Miami,No,9,0,9,1,9,2,The promotion quality does not match the product
160516,2024-07-03,BF1548,Clothing,Male,21,San Francisco,No,65,0,65,1,65,1,Never buying from here again.
198518,2023-11-23,BF1547,Ornaments,Male,35,New Delhi,Yes,32,70,102,1,102,5,Incredible detailing was clearly evident.
189091,2024-01-20,BF1550,Clothing,Male,28,New York,No,97,0,97,1,97,4,Incredible detailing was clearly evident.
164974,2024-01-09,BF1548,Clothing,Male,20,Sacramento,No,65,0,65,1,65,4,The product was affordable here compared to other brands.
127996,2024-03-06,BF1550,Clothing,Female,31,Detroit,No,97,0,97,1,97,4,Lack of delivery delays is greatly appreciated.
156688,2024-01-26,BF1549,Clothing,Male,25,Dublin,Yes,130,40,170,1,170,1,Never buying from here again.
127185,2024-04-24,BF1543,Clothing,Male,27,Paris,Yes,100,50,150,1,150,5,Lack of delivery delays is greatly appreciated.
159195,2024-07-13,BF1543,Clothing,Male,19,Pittsburgh,No,100,0,100,1,100,5,Discount deals was greatly appreciated.
181348,2024-02-08,BF1548,Clothing,Female,28,Montreal,Yes,65,25,90,1,90,1,The product is not as advertised.
141341,2024-06-24,BF1545,Other,Male,23,Manchester,Yes,10,40,50,5,250,4,The product was affordable here compared to other brands.
175128,2024-06-07,BF1543,Clothing,Male,35,Dublin,Yes,100,40,140,3,420,5,The product was delivered quickly.
197960,2024-06-01,BF1552,Ornaments,Male,26,Dublin,Yes,45,40,85,1,85,3,The handling was questionable but incurred only minute damages.
188343,2024-04-07,BF1548,Clothing,Male,20,San Francisco,No,65,0,65,1,65,3,The handling was questionable but incurred only minute damages.
142106,2024-04-07,BF1546,Clothing,Male,18,Sacramento,No,118,0,118,1,118,1,"Unfortunately, the delivery was late."
127644,2024-10-16,BF1548,Clothing,Male,24,Miami,No,65,0,65,2,130,5,The delivery team handled the product with care.
130497,2024-05-06,BF1550,Clothing,Male,27,New Jersey,No,97,0,97,2,194,2,The promotion quality does not match the product
189541,2024-02-06,BF1551,Ornaments,Female,21,Pittsburgh,No,15,0,15,1,15,1,There is clear evidence of subpar detailing.
141643,2024-10-03,BF1545,Other,Male,25,Portland,No,10,0,10,1,10,4,Lack of delivery delays is greatly appreciated.
170422,2024-03-15,BF1551,Ornaments,Male,30,Sacramento,No,15,0,15,4,60,4,Premium quality as usual.
145296,2024-01-29,BF1551,Ornaments,Male,19,New York,No,15,0,15,2,30,1,The promotion quality does not match the product
169508,2024-04-14,BF1553,Ornaments,Male,19,New York,No,50,0,50,2,100,3,Expected much better
195412,2024-08-21,BF1544,Other,Male,35,Liverpool,Yes,9,40,49,1,49,4,Incredible detailing was clearly evident.
154867,2023-12-24,BF1547,Ornaments,Female,26,New York,No,32,0,32,1,32,1,"Unfortunately, the delivery was late."
175929,2024-01-02,BF1545,Other,Male,28,San Francisco,No,10,0,10,1,10,4,The product was delivered quickly.
165204,2024-07-19,BF1550,Clothing,Female,19,New Delhi,Yes,97,70,167,3,501,5,The Product exhibits good design.
146189,2024-09-27,BF1548,Clothing,Female,34,Cleveland,No,65,0,65,1,65,4,Discount deals was greatly appreciated.
127623,2024-04-02,BF1544,Other,Male,20,Pittsburgh,No,9,0,9,1,9,2,The product had an underwhelming design.
146134,2024-10-11,BF1546,Clothing,Female,23,New York,No,118,0,118,2,236,4,The product had excellent quality.
198976,2024-09-11,BF1551,Ornaments,Male,19,San Antonio,No,15,0,15,2,30,3,Nothing too special.
143898,2024-10-17,BF1551,Ornaments,Male,20,San Francisco,No,15,0,15,2,30,5,The delivery team handled the product with care.
161055,2023-11-20,BF1550,Clothing,Female,21,Paris,Yes,97,50,147,4,588,4,The product had excellent quality.
172585,2024-01-14,BF1545,Other,Male,32,Las Vegas,No,10,0,10,2,20,1,Careless handling by the delivery team.
187131,2024-10-08,BF1546,Clothing,Male,29,Cleveland,No,118,0,118,1,118,5,Discount deals was greatly appreciated.
186773,2023-11-08,BF1548,Clothing,Female,20,Las Vegas,No,65,0,65,1,65,1,Low quality products are a usual here these days.
170908,2024-01-25,BF1548,Clothing,Male,25,Sacramento,No,65,0,65,2,130,3,Expected much better
150279,2024-04-03,BF1550,Clothing,Female,33,Cardiff,Yes,97,40,137,1,137,5,The product was delivered quickly.
161016,2024-05-05,BF1548,Clothing,Female,27,New York,No,65,0,65,4,260,4,Lack of delivery delays is greatly appreciated.
131839,2024-09-26,BF1550,Clothing,Male,25,London,Yes,97,40,137,1,137,5,Great design is one of the major positives of this product.
166832,2024-06-16,BF1550,Clothing,Male,27,San Francisco,No,97,0,97,2,194,5,The product was affordable here compared to other brands.
136951,2024-08-19,BF1545,Other,Male,30,Sacramento,No,10,0,10,4,40,5,Exquisite craftsmanship here is absolutely appreciated.
186888,2023-11-17,BF1543,Clothing,Male,24,Toronto,Yes,100,25,125,1,125,1,The product had an underwhelming design.
171294,2023-12-15,BF1549,Clothing,Female,27,Pittsburgh,No,130,0,130,1,130,5,Incredible detailing was clearly evident.
196073,2024-03-30,BF1554,Ornaments,Male,21,Sacramento,No,20,0,20,1,20,2,The product had poor quality.
153205,2024-02-28,BF1548,Clothing,Male,18,Liverpool,Yes,65,40,105,1,105,5,Discount deals was greatly appreciated.
144798,2024-08-03,BF1544,Other,Male,30,New Jersey,No,9,0,9,1,9,1,Never buying from here again.
162100,2024-03-30,BF1548,Clothing,Female,32,Liverpool,Yes,65,40,105,4,420,2,The product had an underwhelming design.
146820,2024-10-30,BF1549,Clothing,Male,27,Cardiff,Yes,130,40,170,1,170,4,The product was affordable here compared to other brands.
156449,2024-09-26,BF1543,Clothing,Female,25,Memphis,No,100,0,100,1,100,1,Never buying from here again.
189420,2024-11-04,BF1543,Clothing,Male,19,New York,No,100,0,100,3,300,4,The delivery team handled the product with care.
134146,2024-04-06,BF1543,Clothing,Female,24,Portland,No,100,0,100,5,500,4,The Product exhibits good design.
135638,2024-02-11,BF1546,Clothing,Male,30,Austin,No,118,0,118,1,118,3,Nothing too special.
197120,2024-10-11,BF1554,Ornaments,Male,24,Glasgow,Yes,20,40,60,1,60,2,Low quality products are a usual here these days.
185486,2024-06-23,BF1547,Ornaments,Male,31,New Jersey,No,32,0,32,1,32,5,The delivery team handled the product with care.
166579,2024-01-23,BF1551,Ornaments,Male,30,Cardiff,Yes,15,40,55,1,55,4,The delivery team handled the product with care.
183376,2023-11-30,BF1545,Other,Female,35,Portland,No,10,0,10,1,10,4,The delivery team handled the product with care.
133270,2023-11-09,BF1545,Other,Male,29,Detroit,No,10,0,10,1,10,5,Great design is one of the major positives of this product.
157081,2024-08-28,BF1548,Clothing,Female,32,Cleveland,No,65,0,65,1,65,5,The Product exhibits good design.
185001,2024-07-20,BF1546,Clothing,Male,25,Portland,No,118,0,118,1,118,4,Premium quality as usual.
196540,2024-02-25,BF1551,Ornaments,Male,26,Mumbai,Yes,15,70,85,1,85,1,Low quality products are a usual here these days.
163348,2024-07-07,BF1550,Clothing,Female,32,Memphis,No,97,0,97,5,485,4,The Product exhibits good design.
188591,2024-04-08,BF1544,Other,Female,25,Mumbai,Yes,9,70,79,2,158,1,There is clear evidence of subpar detailing.
123686,2023-12-04,BF1553,Ornaments,Female,21,Manchester,Yes,50,40,90,1,90,1,There is clear evidence of subpar detailing.
145760,2024-05-31,BF1545,Other,Male,20,Sydney,Yes,10,100,110,1,110,3,Not as expected.
174747,2023-11-26,BF1543,Clothing,Female,21,Portland,No,100,0,100,1,100,5,The product was affordable here compared to other brands.
189863,2024-08-14,BF1545,Other,Male,30,Cleveland,No,10,0,10,5,50,3,Nothing too special.
149776,2024-03-30,BF1551,Ornaments,Female,32,New Jersey,No,15,0,15,1,15,2,There is clear evidence of subpar detailing.
191737,2023-11-24,BF1548,Clothing,Male,28,San Antonio,No,65,0,65,1,65,1,Low quality products are a usual here these days.
190341,2024-01-30,BF1547,Ornaments,Male,18,Cardiff,Yes,32,40,72,1,72,3,Had slight delays but the product was in good shape.
168075,2023-12-28,BF1548,Clothing,Male,24,Miami,No,65,0,65,1,65,5,Great design is one of the major positives of this product.
155419,2024-06-24,BF1543,Clothing,Female,31,Liverpool,Yes,100,40,140,3,420,5,Exquisite craftsmanship here is absolutely appreciated.
154979,2024-04-09,BF1545,Other,Female,26,San Francisco,No,10,0,10,1,10,5,Incredible detailing was clearly evident.
159292,2024-08-25,BF1546,Clothing,Female,34,Sacramento,No,118,0,118,1,118,5,Discount deals was greatly appreciated.
185730,2024-10-02,BF1551,Ornaments,Male,26,Detroit,No,15,0,15,2,30,4,Great design is one of the major positives of this product.
161097,2024-08-07,BF1546,Clothing,Male,25,Portland,No,118,0,118,1,118,1,Waste of Money.
199642,2024-04-01,BF1552,Ornaments,Male,35,New Jersey,No,45,0,45,3,135,2,Careless handling by the delivery team.
144281,2024-06-16,BF1548,Clothing,Male,21,Austin,No,65,0,65,1,65,4,Incredible detailing was clearly evident.
184406,2024-05-19,BF1543,Clothing,Male,32,Las Vegas,No,100,0,100,1,100,1,Never buying from here again.
175603,2024-05-21,BF1551,Ornaments,Female,29,Paris,Yes,15,50,65,1,65,2,The product is not as advertised.
157967,2024-09-05,BF1548,Clothing,Male,31,Las Vegas,No,65,0,65,1,65,1,Clear delays in delivery.
189676,2024-04-27,BF1547,Ornaments,Male,30,Memphis,No,32,0,32,1,32,1,Clear delays in delivery.
166126,2024-01-05,BF1545,Other,Female,29,Austin,No,10,0,10,2,20,4,The product was delivered quickly.
132753,2024-02-14,BF1546,Clothing,Female,31,New Delhi,Yes,118,70,188,1,188,4,Premium quality as usual.
137117,2024-10-24,BF1551,Ornaments,Male,20,New Jersey,No,15,0,15,1,15,4,Lack of delivery delays is greatly appreciated.
175963,2024-04-23,BF1549,Clothing,Female,31,Dublin,Yes,130,40,170,1,170,2,Careless handling by the delivery team.
123027,2024-10-30,BF1551,Ornaments,Female,21,Montreal,Yes,15,25,40,4,160,2,There is clear evidence of subpar detailing.
120688,2024-05-17,BF1549,Clothing,Female,18,Liverpool,Yes,130,40,170,1,170,4,Great design is one of the major positives of this product.
136197,2024-05-12,BF1547,Ornaments,Female,31,Mumbai,Yes,32,70,102,1,102,1,There is clear evidence of subpar detailing.
121524,2024-05-08,BF1548,Clothing,Male,26,San Antonio,No,65,0,65,1,65,3,Average product
143064,2023-11-24,BF1549,Clothing,Male,30,Austin,No,130,0,130,3,390,4,The Product exhibits good design.
137462,2024-06-26,BF1549,Clothing,Female,31,Sydney,Yes,130,100,230,1,230,3,Had slight delays but the product was in good shape.
158948,2024-05-23,BF1554,Ornaments,Male,22,Glasgow,Yes,20,40,60,1,60,5,Exquisite craftsmanship here is absolutely appreciated.
163640,2024-08-30,BF1548,Clothing,Male,23,Portland,No,65,0,65,1,65,4,The Product exhibits good design.
134648,2024-02-21,BF1553,Ornaments,Female,26,Glasgow,Yes,50,40,90,1,90,4,The product had excellent quality.
171659,2024-01-28,BF1548,Clothing,Female,25,Detroit,No,65,0,65,1,65,3,The handling was questionable but incurred only minute damages.
155675,2024-09-25,BF1544,Other,Male,24,Montreal,Yes,9,25,34,1,34,5,Incredible detailing was clearly evident.
192237,2024-03-08,BF1548,Clothing,Male,21,Sydney,Yes,65,100,165,1,165,5,Premium quality as usual.
120784,2024-09-25,BF1543,Clothing,Male,30,New York,No,100,0,100,3,300,5,The delivery team handled the product with care.
129945,2024-07-07,BF1543,Clothing,Male,24,Manchester,Yes,100,40,140,2,280,5,Lack of delivery delays is greatly appreciated.
171617,2024-03-23,BF1548,Clothing,Female,28,San Antonio,No,65,0,65,1,65,5,Great design is one of the major positives of this product.
158847,2024-08-09,BF1550,Clothing,Male,19,Sacramento,No,97,0,97,1,97,1,The product had poor quality.
161779,2024-07-08,BF1551,Ornaments,Male,24,Mumbai,Yes,15,70,85,1,85,4,Lack of delivery delays is greatly appreciated.
147358,2023-12-03,BF1544,Other,Male,29,Mumbai,Yes,9,70,79,1,79,4,Exquisite craftsmanship here is absolutely appreciated.
130786,2024-02-07,BF1551,Ornaments,Male,27,Detroit,No,15,0,15,2,30,1,The product had an underwhelming design.
167289,2024-07-05,BF1545,Other,Male,26,Paris,Yes,10,50,60,3,180,3,The handling was questionable but incurred only minute damages.
171857,2024-05-13,BF1554,Ornaments,Male,21,Pittsburgh,No,20,0,20,1,20,3,It was ok.
156856,2024-03-11,BF1549,Clothing,Male,30,San Francisco,No,130,0,130,2,260,4,Exquisite craftsmanship here is absolutely appreciated.
141671,2024-03-24,BF1548,Clothing,Male,30,Sacramento,No,65,0,65,2,130,1,The product had an underwhelming design.
136135,2024-10-10,BF1545,Other,Male,33,Sydney,Yes,10,100,110,4,440,4,The delivery team handled the product with care.
127570,2024-01-28,BF1553,Ornaments,Male,18,Cleveland,No,50,0,50,1,50,1,"Unfortunately, the delivery was late."
143309,2024-07-14,BF1553,Ornaments,Male,19,Sydney,Yes,50,100,150,4,600,5,The product had excellent quality.
188932,2024-04-11,BF1543,Clothing,Male,24,New Jersey,No,100,0,100,1,100,2,There is clear evidence of subpar detailing.
148275,2024-08-25,BF1549,Clothing,Male,18,London,Yes,130,40,170,1,170,4,Great design is one of the major positives of this product.
155888,2023-12-08,BF1548,Clothing,Male,33,Miami,No,65,0,65,1,65,4,Great design is one of the major positives of this product.
155267,2024-09-02,BF1547,Ornaments,Male,29,Detroit,No,32,0,32,2,64,5,The product was affordable here compared to other brands.
174960,2024-04-08,BF1543,Clothing,Male,23,Austin,No,100,0,100,1,100,1,Never buying from here again.
137587,2024-06-30,BF1543,Clothing,Male,35,Liverpool,Yes,100,40,140,1,140,4,The Product exhibits good design.
154724,2024-05-24,BF1551,Ornaments,Female,27,Sacramento,No,15,0,15,1,15,3,Had slight delays but the product was in good shape.
154238,2024-05-29,BF1546,Clothing,Male,23,London,Yes,118,40,158,5,790,4,Premium quality as usual.
197931,2024-08-09,BF1555,Other,Female,29,Sacramento,No,23,0,23,2,46,4,Great design is one of the major positives of this product.
188555,2024-03-12,BF1549,Clothing,Male,25,New Jersey,No,130,0,130,5,650,4,Lack of delivery delays is greatly appreciated.
136879,2024-02-13,BF1548,Clothing,Male,32,San Francisco,No,65,0,65,3,195,1,Waste of Money.
164918,2024-05-12,BF1544,Other,Female,22,Detroit,No,9,0,9,1,9,4,Incredible detailing was clearly evident.
131229,2023-11-20,BF1553,Ornaments,Male,34,San Francisco,No,50,0,50,3,150,5,The product was affordable here compared to other brands.
194286,2024-06-15,BF1551,Ornaments,Male,27,Sydney,Yes,15,100,115,1,115,4,The product was delivered quickly.
131209,2023-12-15,BF1544,Other,Male,32,Detroit,No,9,0,9,1,9,2,The product is not as advertised.
138008,2023-12-27,BF1554,Ornaments,Female,28,Austin,No,20,0,20,1,20,2,The promotion quality does not match the product
171312,2024-01-26,BF1551,Ornaments,Male,19,Detroit,No,15,0,15,2,30,4,Premium quality as usual.
166990,2024-09-05,BF1549,Clothing,Male,25,Cardiff,Yes,130,40,170,1,170,2,"Unfortunately, the delivery was late."
178154,2024-08-24,BF1555,Other,Male,26,San Antonio,No,23,0,23,1,23,1,Clear delays in delivery.
162067,2024-09-29,BF1551,Ornaments,Male,22,Las Vegas,No,15,0,15,2,30,5,The product was affordable here compared to other brands.
122654,2024-07-19,BF1544,Other,Male,35,Glasgow,Yes,9,40,49,1,49,5,Premium quality as usual.
130386,2024-08-18,BF1551,Ornaments,Male,22,San Antonio,No,15,0,15,1,15,5,Premium quality as usual.
186453,2024-01-18,BF1549,Clothing,Female,20,San Antonio,No,130,0,130,1,130,5,Incredible detailing was clearly evident.
168516,2024-04-22,BF1543,Clothing,Male,25,Sacramento,No,100,0,100,1,100,4,The product was affordable here compared to other brands.
121746,2024-10-08,BF1548,Clothing,Male,33,Montreal,Yes,65,25,90,1,90,2,Waste of Money.
122992,2023-11-16,BF1544,Other,Female,30,New York,No,9,0,9,2,18,5,The delivery team handled the product with care.
160534,2024-09-11,BF1543,Clothing,Female,23,San Antonio,No,100,0,100,1,100,5,Lack of delivery delays is greatly appreciated.
125512,2023-12-04,BF1548,Clothing,Female,28,New Jersey,No,65,0,65,1,65,4,Great design is one of the major positives of this product.
156600,2023-11-14,BF1544,Other,Male,20,Miami,No,9,0,9,1,9,2,The product had poor quality.
124166,2024-04-12,BF1551,Ornaments,Female,30,Cleveland,No,15,0,15,1,15,1,The product is not as advertised.
148715,2023-11-22,BF1554,Ornaments,Female,21,Memphis,No,20,0,20,2,40,2,The promotion quality does not match the product
137301,2024-10-06,BF1549,Clothing,Male,22,Las Vegas,No,130,0,130,5,650,4,Lack of delivery delays is greatly appreciated.
153890,2024-07-19,BF1544,Other,Female,27,Toronto,Yes,9,25,34,3,102,4,The product was delivered quickly.
188972,2023-11-07,BF1548,Clothing,Male,23,San Francisco,No,65,0,65,2,130,5,Lack of delivery delays is greatly appreciated.
141743,2024-03-06,BF1544,Other,Male,21,Cleveland,No,9,0,9,1,9,4,The product had excellent quality.
173297,2024-09-02,BF1548,Clothing,Female,22,New York,No,65,0,65,2,130,1,Clear delays in delivery.
136152,2023-11-22,BF1552,Ornaments,Male,31,Las Vegas,No,45,0,45,1,45,3,Expected much better
160474,2024-03-04,BF1547,Ornaments,Male,21,Detroit,No,32,0,32,1,32,2,Waste of Money.
135999,2023-12-09,BF1554,Ornaments,Female,28,Las Vegas,No,20,0,20,1,20,4,The delivery team handled the product with care.
168274,2024-10-12,BF1552,Ornaments,Male,33,San Antonio,No,45,0,45,1,45,5,Incredible detailing was clearly evident.
198216,2024-06-15,BF1548,Clothing,Male,24,Memphis,No,65,0,65,3,195,4,Premium quality as usual.
146396,2024-01-29,BF1549,Clothing,Male,19,New Jersey,No,130,0,130,1,130,4,Incredible detailing was clearly evident.
182375,2024-01-22,BF1544,Other,Male,27,Paris,Yes,9,50,59,3,177,4,Incredible detailing was clearly evident.
136443,2024-07-11,BF1554,Ornaments,Male,18,San Francisco,No,20,0,20,1,20,5,The product had excellent quality.
122732,2024-09-15,BF1552,Ornaments,Male,32,Cleveland,No,45,0,45,1,45,2,There is clear evidence of subpar detailing.
146402,2024-04-07,BF1543,Clothing,Male,34,Detroit,No,100,0,100,2,200,4,The product had excellent quality.
194523,2024-01-28,BF1543,Clothing,Male,34,Montreal,Yes,100,25,125,1,125,5,Discount deals was greatly appreciated.
143304,2024-02-26,BF1544,Other,Male,30,San Francisco,No,9,0,9,1,9,4,Great design is one of the major positives of this product.
183951,2024-01-17,BF1548,Clothing,Male,19,San Francisco,No,65,0,65,1,65,4,Premium quality as usual.
189417,2024-07-08,BF1550,Clothing,Male,18,Mumbai,Yes,97,70,167,1,167,5,Incredible detailing was clearly evident.
186348,2024-03-05,BF1551,Ornaments,Female,32,New York,No,15,0,15,3,45,4,Discount deals was greatly appreciated.
198573,2024-07-14,BF1548,Clothing,Female,31,Detroit,No,65,0,65,4,260,5,The product was affordable here compared to other brands.
175164,2024-02-10,BF1543,Clothing,Female,18,Sacramento,No,100,0,100,5,500,5,Lack of delivery delays is greatly appreciated.
187874,2024-02-29,BF1548,Clothing,Male,31,Pittsburgh,No,65,0,65,5,325,3,Expected much better
139233,2024-05-28,BF1554,Ornaments,Male,23,Pittsburgh,No,20,0,20,1,20,3,Expected much better
132543,2024-01-13,BF1549,Clothing,Male,30,Portland,No,130,0,130,1,130,4,The product had excellent quality.
136044,2024-08-25,BF1554,Ornaments,Male,35,New Jersey,No,20,0,20,1,20,5,Premium quality as usual.
142529,2024-08-07,BF1548,Clothing,Male,22,Portland,No,65,0,65,3,195,4,The product was delivered quickly.
154849,2024-09-04,BF1549,Clothing,Female,33,Detroit,No,130,0,130,4,520,5,The product was delivered quickly.
148323,2024-05-06,BF1544,Other,Female,34,Detroit,No,9,0,9,1,9,2,Low quality products are a usual here these days.
198659,2024-09-07,BF1548,Clothing,Female,29,Manchester,Yes,65,40,105,1,105,5,Premium quality as usual.
141413,2024-04-17,BF1543,Clothing,Male,20,Memphis,No,100,0,100,2,200,5,The product had excellent quality.
120462,2023-11-13,BF1551,Ornaments,Male,34,London,Yes,15,40,55,1,55,4,The product was affordable here compared to other brands.
195145,2023-12-11,BF1548,Clothing,Male,24,San Antonio,No,65,0,65,1,65,4,Premium quality as usual.
131405,2024-04-25,BF1545,Other,Female,23,Mumbai,Yes,10,70,80,3,240,1,Waste of Money.
165392,2023-12-29,BF1550,Clothing,Female,25,New Delhi,Yes,97,70,167,2,334,4,Great design is one of the major positives of this product.
125185,2024-05-31,BF1551,Ornaments,Male,34,Austin,No,15,0,15,3,45,2,Careless handling by the delivery team.
177700,2024-10-07,BF1549,Clothing,Male,30,San Antonio,No,130,0,130,2,260,3,It was ok.
190930,2024-02-26,BF1544,Other,Female,21,Montreal,Yes,9,25,34,1,34,1,Waste of Money.
188669,2024-04-30,BF1548,Clothing,Female,20,Sacramento,No,65,0,65,1,65,4,Incredible detailing was clearly evident.
126720,2024-05-22,BF1548,Clothing,Male,21,Detroit,No,65,0,65,1,65,1,Clear delays in delivery.
150315,2024-05-16,BF1550,Clothing,Male,30,Mumbai,Yes,97,70,167,1,167,5,The delivery team handled the product with care.
160069,2024-02-23,BF1543,Clothing,Male,20,Miami,No,100,0,100,1,100,3,Had slight delays but the product was in good shape.
189477,2024-01-06,BF1548,Clothing,Male,29,Cardiff,Yes,65,40,105,1,105,4,Incredible detailing was clearly evident.
